_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room:confidence,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room:confidence_summary,which_of_these_furniture_types_are_depicted_in_the_image,which_of_these_furniture_types_are_depicted_in_the_image:confidence,which_of_these_furniture_types_are_depicted_in_the_image:confidence_summary,which_of_these_items_are_a_main_focus_in_the_image,which_of_these_items_are_a_main_focus_in_the_image:confidence,which_of_these_items_are_a_main_focus_in_the_image:confidence_summary,which_of_these_items_are_featured_prominently_in_the_image,which_of_these_items_are_featured_prominently_in_the_image:confidence,which_of_these_items_are_featured_prominently_in_the_image:confidence_summary,which_of_these_rooms_is_depicted_in_the_image,which_of_these_rooms_is_depicted_in_the_image:confidence,which_of_these_rooms_is_depicted_in_the_image:confidence_summary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,are_there_people_in_the_image,are_there_people_in_the_image_gold,are_there_people_in_the_image_gold_reason,are_there_people_in_the_imageconfidence,are_there_people_in_the_imageconfidence_summary,batch_num,can_you_clearly_see_the_persons__peoples_faces,can_you_clearly_see_the_persons__peoples_faces_gold,can_you_clearly_see_the_persons__peoples_faces_gold_reason,can_you_clearly_see_the_persons__peoples_facesconfidence,can_you_clearly_see_the_persons__peoples_facesconfidence_summary,cant_access,cant_access_gold,cant_accessconfidence,code,image_url,nil,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,orig_was_the_image_taken_in_a_photo_studio,orig_what_color_is_the_background,_indoor_location,_indoor_location_gold,_indoor_location_gold_reason,system_identifier,was_the_image_taken_in_a_photo_studio,was_the_image_taken_in_a_photo_studio_gold,was_the_image_taken_in_a_photo_studioconfidence,was_the_image_taken_in_a_photo_studioconfidence_summary,was_the_image_taken_indoors_or_outdoors,was_the_image_taken_indoors_or_outdoors_gold,was_the_image_taken_indoors_or_outdoorsconfidence,was_the_image_taken_indoors_or_outdoorsconfidence_summary,what_color_is_the_background,what_color_is_the_background_gold,what_color_is_the_backgroundconfidence,what_color_is_the_backgroundconfidence_summary,what_does_the_image_focus_on,what_does_the_image_focus_on_gold,what_does_the_image_focus_onconfidence,what_season_does_it_appear_to_be_in_the_image,what_season_does_it_appear_to_be_in_the_image_gold,what_season_does_it_appear_to_be_in_the_imageconfidence,what_season_does_it_appear_to_be_in_the_imageconfidence_summary,what_time_of_day_is_it_in_the_image,what_time_of_day_is_it_in_the_image_gold,what_time_of_day_is_it_in_the_imageconfidence,what_time_of_day_is_it_in_the_imageconfidence_summary,what_type_of_setting_does_the_image_take_place_in,what_type_of_setting_does_the_image_take_place_in_gold,what_type_of_setting_does_the_image_take_place_in_gold_reason,what_type_of_setting_does_the_image_take_place_inconfidence,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room_gold,which_of_these_furniture_types_are_depicted_in_the_image_gold,which_of_these_items_are_a_main_focus_in_the_image_gold,which_of_these_items_are_featured_prominently_in_the_image_gold,which_of_these_rooms_is_depicted_in_the_image_gold,Keywords
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/3/a/1/TRU1477589.jpg,,FALSE,3/10/17 22:46,3,1177861683,finalized,,,,,,TRU1477589,,,,,,,,,,,,,interiors,,0.6775,,,,,,,,,,,,,,,,,,white|table|furniture||dining_area|||interiors|

1192030913,FALSE,finalized,3,3/28/17 20:01,white,1,"""white"": 1.0
",table,0.6765,"""couch"": 0.662
""table"": 0.676
""chair"": 0.676
",furniture,1,"""furniture"": 1.0
""floor"": 0.324
""walls"": 0.324
""windows"": 0.324
""lighting"": 0.338
",,,,living_room,1,"""living_room"": 1.0
""outdoor_space"": 0.338
",FALSE,3/22/17 16:36,3,1178726026,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/c/a/3/TRU1477591.jpg,,FALSE,3/10/17 22:45,3,1177861685,finalized,,,,,,TRU1477591,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||living_room|||interiors|

1192030914,FALSE,finalized,3,3/28/17 20:08,brown,1,"""brown"": 1.0
",,,,walls,1,"""floor"": 0.351
""walls"": 1.0
""windows"": 0.351
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:34,3,1178726027,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/7/5/a/TRU1477592.jpg,,FALSE,3/10/17 22:48,3,1177861686,finalized,,,,,,TRU1477592,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown||walls||bathroom|||interiors|

1192030915,FALSE,finalized,3,3/28/17 20:02,white,1,"""black"": 1.0
""white"": 1.0
",,0,,floor,1,"""floor"": 1.0
""walls"": 0.648
""windows"": 0.66
""lighting"": 0.352
""furniture"": 0.308
"""": 0.308
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:25,3,1178726028,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/9/a/0/TRU1477593.jpg,,FALSE,3/10/17 22:58,3,1177861687,finalized,,,,,,TRU1477593,,,,,,,,,,,,,interiors,,0.7005,,,,,,,,,,,,,,,,,,white||floor||bedroom|||interiors|

1192030916,FALSE,finalized,3,3/28/17 20:04,black,1,"""black"": 1.0
""white"": 0.649
"""": 0.335
""blue"": 0.314
""orange"": 0.314
",bed,1,"""bed"": 1.0
",furniture,1,"""furniture"": 1.0
""walls"": 0.335
""decor"": 0.335
""appliances"": 0.335
",,0,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:28,3,1178726029,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/1/2/b/TRU1477595.jpg,,FALSE,3/10/17 22:44,3,1177861689,finalized,,,,,,TRU1477595,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,black|bed|furniture||bedroom|||interiors|

1192030917,FALSE,finalized,3,3/28/17 19:42,blue,0.6899,"""blue"": 0.69
""gray"": 0.31
""yellow"": 0.649
",chair,1,"""chair"": 1.0
",furniture,1,"""furniture"": 1.0
""floor"": 0.662
""walls"": 0.351
",,,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 17:12,3,1178726030,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/5/5/0/TRU1477597.jpg,,FALSE,3/10/17 22:51,3,1177861691,finalized,,,,,,TRU1477597,,,,,,,,,,,,,interiors,,0.6823,,,,,,,,,,,,,,,,,,blue|chair|furniture||living_room|||interiors|

1192030918,FALSE,finalized,3,3/28/17 20:05,gray,0.6562,"""gray"": 0.656
""green"": 0.333
""brown"": 0.324
""blue"": 0.344
""white"": 0.344
",table,1,"""table"": 1.0
""chair"": 0.667
",furniture,1,"""furniture"": 1.0
""floor"": 0.344
",,,,dining_area,0.6562,"""dining_area"": 0.656
""kitchen"": 0.344
",FALSE,3/22/17 16:51,3,1178726031,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/0/6/a/TRU1477598.jpg,,FALSE,3/10/17 23:03,3,1177861692,finalized,,,,,,TRU1477598,,,,,,,,,,,,,interiors,,0.6667,,,,,,,,,,,,,,,,,,gray|table|furniture||dining_area|||interiors|

1192030919,FALSE,finalized,3,3/28/17 19:49,gray,0.6321,"""gray"": 0.632
"""": 0.368
""white"": 0.301
",chair,1,"""table"": 0.331
""chair"": 1.0
",furniture,1,"""furniture"": 1.0
""floor"": 0.301
""walls"": 0.301
",,,,,1,""""": 1.0
",FALSE,3/22/17 16:33,3,1178726032,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/3/2/8/TRU1477600.jpg,,FALSE,3/10/17 23:02,3,1177861694,finalized,,,,,,TRU1477600,,,,,,,,,,,,,interiors,,0.6833,,,,,,,,,,,,,,,,,,gray|chair|furniture|||||interiors|

1192030920,FALSE,finalized,3,3/28/17 20:01,blue,1,"""blue"": 1.0
",,0,,walls,0.3704,"""furniture"": 0.37
""walls"": 0.37
"""": 0.333
""decor"": 0.296
",,0,,,0.7037,""""": 0.704
""living_room"": 0.296
",FALSE,3/22/17 16:33,3,1178726034,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/0/8/3/8/TRU1477607.jpg,,FALSE,3/10/17 22:49,3,1177861701,finalized,,,,,,TRU1477607,,,,,,,,,,,,,interiors,,0.6667,,,,,,,,,,,,,,,,,,blue||walls|||||interiors|

1192030921,FALSE,finalized,3,3/28/17 20:10,yellow,1,"""yellow"": 1.0
",,0,,walls,0.6513,"""walls"": 0.651
""furniture"": 0.349
",,,,home_office,0.671,""""": 0.329
""home_office"": 0.671
",FALSE,3/22/17 16:36,3,1178726037,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/9/c/c/TRU1477616.jpg,,FALSE,3/10/17 22:56,3,1177861710,finalized,,,,,,TRU1477616,,,,,,,,,,,,,interiors,,0.6667,,,,,,,,,,,,,,,,,,yellow||walls||home_office|||interiors|

1192030922,FALSE,finalized,3,3/28/17 19:40,white,1,"""white"": 1.0
",bed,0.694,"""bed"": 0.694
",furniture,0.694,"""furniture"": 0.694
""windows"": 0.667
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:33,3,1178726043,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/f/6/1/TRU1477632.jpg,,FALSE,3/10/17 22:55,3,1177861725,finalized,,,,,,TRU1477632,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030923,FALSE,finalized,3,3/28/17 20:01,white,0.7149,""""": 0.285
""white"": 0.715
",chair,0.6541,"""table"": 0.285
""chair"": 0.654
",furniture,0.6541,"""furniture"": 0.654
""floor"": 0.285
""walls"": 0.631
""decor"": 0.654
",,0,,living_room,0.7149,""""": 0.285
""living_room"": 0.715
",FALSE,3/22/17 16:42,3,1178726044,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/2/1/4/TRU1477633.jpg,,FALSE,3/10/17 22:56,3,1177861726,finalized,,,,,,TRU1477633,,,,,,,,,,,,,interiors,,0.3822,,,,,,,,,,,,,,,,,,white|chair|furniture||living_room|||interiors|

1192030924,FALSE,finalized,3,3/28/17 20:06,white,0.659,""""": 0.341
""white"": 0.659
""brown"": 0.348
""gray"": 0.348
",table,1,"""couch"": 1.0
""table"": 1.0
""shelving"": 0.659
",furniture,1,"""furniture"": 1.0
""windows"": 0.311
""decor"": 0.311
",,0,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 16:31,3,1178726045,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/1/6/a/TRU1477634.jpg,,FALSE,3/10/17 23:03,3,1177861727,finalized,,,,,,TRU1477634,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||living_room|||interiors|

1192030925,FALSE,finalized,3,3/28/17 20:32,white,0.6632,"""brown"": 0.659
""white"": 0.663
""gray"": 0.337
""black"": 0.341
",table,1,"""couch"": 1.0
""table"": 1.0
""chair"": 0.663
",furniture,1,"""furniture"": 1.0
""floor"": 0.663
""walls"": 0.322
""windows"": 0.663
""lighting"": 0.322
",,,,living_room,1,"""living_room"": 1.0
""dining_area"": 0.663
""outdoor_space"": 0.663
",FALSE,3/22/17 16:33,3,1178726046,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/a/1/f/TRU1477635.jpg,,FALSE,3/10/17 22:51,3,1177861728,finalized,,,,,,TRU1477635,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||living_room|||interiors|

1192030926,FALSE,finalized,3,3/28/17 20:02,gray,0.7099,"""gray"": 0.71
""white"": 0.363
"""": 0.29
",,,,walls,0.7099,"""walls"": 0.71
""appliances"": 0.29
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:26,3,1178726047,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/d/1/7/TRU1477636.jpg,,FALSE,3/10/17 23:03,3,1177861729,finalized,,,,,,TRU1477636,,,,,,,,,,,,,interiors,,0.697,,,,,,,,,,,,,,,,,,gray||walls||bathroom|||interiors|

1192030927,FALSE,finalized,3,3/28/17 20:06,white,1,"""white"": 1.0
""gray"": 0.305
",table,0.6955,"""table"": 0.695
""chair"": 0.33
",furniture,0.6955,"""furniture"": 0.695
""decor"": 0.33
""appliances"": 0.305
",,0,,home_office,0.6699,"""living_room"": 0.33
""home_office"": 0.67
",FALSE,3/22/17 17:01,3,1178726048,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/1/5/7/TRU1477637.jpg,,FALSE,3/10/17 23:03,3,1177861730,finalized,,,,,,TRU1477637,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||home_office|||interiors|

1192030928,FALSE,finalized,3,3/28/17 20:03,white,1,"""white"": 1.0
""gray"": 0.319
",,0,,windows,0.6809,"""windows"": 0.681
""walls"": 0.676
""furniture"": 0.357
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:28,3,1178726051,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/0/5/f/f/TRU1477640.jpg,,FALSE,3/10/17 22:55,3,1177861733,finalized,,,,,,TRU1477640,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||windows||bathroom|||interiors|

1192030929,FALSE,finalized,3,3/28/17 20:04,white,0.6791,"""white"": 0.679
""brown"": 0.321
",shelving,0.3582,"""shelving"": 0.358
",furniture,0.3582,"""furniture"": 0.358
""decor"": 0.321
""floor"": 0.321
""walls"": 0.321
",,0,,kitchen,1,"""kitchen"": 1.0
",FALSE,3/22/17 16:37,3,1178726052,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/6/0/b/TRU1477641.jpg,,FALSE,3/10/17 22:47,3,1177861734,finalized,,,,,,TRU1477641,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|shelving|furniture||kitchen|||interiors|

1192030931,FALSE,finalized,3,3/28/17 19:47,white,0.6606,"""white"": 0.661
""gray"": 0.339
",,,,walls,1,"""walls"": 1.0
""floor"": 0.339
""decor"": 0.347
",,0,,utility_space,0.6529,"""utility_space"": 0.653
"""": 0.347
",FALSE,3/22/17 16:31,3,1178726055,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/4/e/7/TRU1477644.jpg,,FALSE,3/10/17 23:00,3,1177861737,finalized,,,,,,TRU1477644,,,,,,,,,,,,,interiors,,0.6704,,,,,,,,,,,,,,,,,,white||walls||utility_space|||interiors|

1192030932,FALSE,finalized,3,3/28/17 20:06,white,1,"""brown"": 0.709
""white"": 1.0
",couch,1,"""couch"": 1.0
""table"": 0.709
""chair"": 0.344
",furniture,1,"""furniture"": 1.0
""floor"": 0.709
""appliances"": 0.709
""windows"": 0.364
",,,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 16:34,3,1178726056,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/b/b/c/TRU1477645.jpg,,FALSE,3/10/17 23:05,3,1177861738,finalized,,,,,,TRU1477645,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|couch|furniture||living_room|||interiors|

1192030933,FALSE,finalized,3,3/28/17 20:05,white,0.6879,"""brown"": 0.676
""white"": 0.688
""gray"": 0.312
",chair,0.6879,"""chair"": 0.688
""shelving"": 0.324
",furniture,0.6879,"""furniture"": 0.688
""floor"": 0.364
""walls"": 0.364
""windows"": 0.364
""decor"": 0.636
",,0,,bedroom,0.6879,"""bedroom"": 0.688
"""": 0.312
",FALSE,3/22/17 16:32,3,1178726057,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/e/4/9/TRU1477646.jpg,,FALSE,3/10/17 22:47,3,1177861739,finalized,,,,,,TRU1477646,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|chair|furniture||bedroom|||interiors|

1192030934,FALSE,finalized,3,3/28/17 19:58,brown,0.6962,""""": 0.304
""brown"": 0.696
""white"": 0.353
",,0,,windows,0.6962,""""": 0.304
""furniture"": 0.696
""floor"": 0.696
""windows"": 0.696
",,,,dining_area,0.6962,""""": 0.304
""dining_area"": 0.696
",FALSE,3/22/17 16:25,3,1178726058,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/d/c/6/TRU1477647.jpg,,FALSE,3/10/17 23:02,3,1177861740,finalized,,,,,,TRU1477647,,,,,,,,,,,,,interiors,,0.6593,,,,,,,,,,,,,,,,,,brown||windows||dining_area|||interiors|

1192030935,FALSE,finalized,3,3/28/17 19:57,white,1,"""white"": 1.0
""black"": 0.341
""blue"": 0.321
""brown"": 0.321
",couch,0.3409,"""couch"": 0.341
""chair"": 0.321
",furniture,0.6617,""""": 0.338
""furniture"": 0.662
""windows"": 0.341
",,,,outdoor_space,0.6617,"""bedroom"": 0.338
""outdoor_space"": 0.662
",FALSE,3/22/17 16:32,3,1178726059,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/5/4/3/TRU1477649.jpg,,FALSE,3/10/17 22:54,3,1177861742,finalized,,,,,,TRU1477649,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|couch|furniture||outdoor_space|||interiors|

1192030936,FALSE,finalized,3,3/28/17 19:48,blue,0.6568,"""gray"": 0.343
""blue"": 0.657
",,,,,0.6969,""""": 0.697
"""": 0.303
",,,,outdoor_space,1,"""outdoor_space"": 1.0
",FALSE,3/22/17 16:36,3,1178726061,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/7/6/a/TRU1477651.jpg,,FALSE,3/10/17 22:46,3,1177861744,finalized,,,,,,TRU1477651,,,,,,,,,,,,,interiors,,0.6595,,,,,,,,,,,,,,,,,,blue||||outdoor_space|||interiors|

1192030937,FALSE,finalized,3,3/28/17 19:54,white,0.6411,"""brown"": 0.641
""white"": 0.641
"""": 0.359
",chair,0.6863,"""chair"": 0.686
""shelving"": 0.327
",furniture,0.6863,"""furniture"": 0.686
""appliances"": 0.641
""floor"": 0.673
""lighting"": 0.673
",,,,dining_area,0.6725,"""kitchen"": 0.327
""dining_area"": 0.673
",FALSE,3/22/17 16:31,3,1178726062,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/3/0/a/TRU1477652.jpg,,FALSE,3/10/17 23:05,3,1177861745,finalized,,,,,,TRU1477652,,,,,,,,,,,,,interiors,,0.6861,,,,,,,,,,,,,,,,,,white|chair|furniture||dining_area|||interiors|

1192030938,FALSE,finalized,3,3/28/17 19:37,blue,0.6576,"""blue"": 0.658
""white"": 0.653
""brown"": 0.31
",bed,1,"""bed"": 1.0
""shelving"": 0.342
",furniture,1,"""furniture"": 1.0
""floor"": 0.342
""walls"": 0.653
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:34,3,1178726063,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/e/6/5/TRU1477653.jpg,,FALSE,3/10/17 23:02,3,1177861746,finalized,,,,,,TRU1477653,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,blue|bed|furniture||bedroom|||interiors|

1192030939,FALSE,finalized,3,3/28/17 20:01,brown,1,"""brown"": 1.0
""white"": 0.696
",chair,1,"""table"": 0.696
""chair"": 1.0
",furniture,1,"""furniture"": 1.0
""floor"": 0.696
""walls"": 0.696
""windows"": 0.358
""lighting"": 0.358
",,,,dining_area,1,"""dining_area"": 1.0
",FALSE,3/22/17 16:33,3,1178726064,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/9/3/8/TRU1477655.jpg,,FALSE,3/10/17 23:02,3,1177861748,finalized,,,,,,TRU1477655,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|chair|furniture||dining_area|||interiors|

1192030940,FALSE,finalized,3,3/28/17 19:44,white,1,"""white"": 1.0
",,0,,decor,1,"""walls"": 0.685
""decor"": 1.0
""furniture"": 0.315
""floor"": 0.315
",painting,1,"""painting"": 1.0
""photograph"": 0.642
""book"": 0.315
",living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 16:52,3,1178726065,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/4/7/a/TRU1477656.jpg,,FALSE,3/10/17 22:47,3,1177861749,finalized,,,,,,TRU1477656,,,,,,,,,,,,,interiors,,0.713,,,,,,,,,,,,,,,,,,white||decor|painting|living_room|||interiors|

1192030941,FALSE,finalized,3,3/28/17 19:49,white,1,"""white"": 1.0
""black"": 0.349
",,0,,walls,0.6984,"""walls"": 0.698
""appliances"": 0.302
""furniture"": 0.349
""floor"": 0.349
",,,,kitchen,1,"""kitchen"": 1.0
",FALSE,3/22/17 16:29,3,1178726067,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/2/b/7/TRU1477659.jpg,,FALSE,3/10/17 22:55,3,1177861752,finalized,,,,,,TRU1477659,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||walls||kitchen|||interiors|

1192030942,FALSE,finalized,3,3/28/17 19:52,white,1,"""white"": 1.0
",,,,,0.3413,""""": 0.341
""walls"": 0.334
""decor"": 0.325
",,0,,,0.3413,""""": 0.341
"""": 0.334
""hallway"": 0.325
",FALSE,3/22/17 16:25,3,1178726068,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/b/2/0/TRU1477661.jpg,,FALSE,3/10/17 22:58,3,1177861754,finalized,,,,,,TRU1477661,,,,,,,,,,,,,interiors,,0.6579,,,,,,,,,,,,,,,,,,white|||||||interiors|

1192030943,FALSE,finalized,3,3/28/17 19:54,white,1,"""white"": 1.0
""black"": 0.338
",bed,0.6763,"""bed"": 0.676
",furniture,0.6763,"""furniture"": 0.676
""floor"": 0.676
""walls"": 0.338
""decor"": 0.324
",,0,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 17:07,3,1178726069,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/a/3/b/TRU1477663.jpg,,FALSE,3/10/17 22:47,3,1177861756,finalized,,,,,,TRU1477663,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030944,FALSE,finalized,3,3/28/17 19:44,white,1,"""white"": 1.0
",,,,walls,0.6565,"""walls"": 0.657
"""": 0.343
""floor"": 0.302
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:32,3,1178726070,finalized,without people,,,0.662,"""without people"": 0.662
""cannot see image"": 0.338
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/0/e/3/1/TRU1477666.jpg,,FALSE,3/10/17 22:49,3,1177861759,finalized,,,,,,TRU1477666,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||walls||bathroom|||interiors|

1192030945,FALSE,finalized,3,3/28/17 19:58,white,1,"""white"": 1.0
""brown"": 0.35
",couch,1,"""couch"": 1.0
""table"": 0.35
"""": 0.35
",furniture,1,"""furniture"": 1.0
""appliances"": 0.7
",,,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 16:25,3,1178726071,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/6/c/f/TRU1477667.jpg,,FALSE,3/10/17 22:56,3,1177861760,finalized,,,,,,TRU1477667,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|couch|furniture||living_room|||interiors|

1192030946,FALSE,finalized,3,3/28/17 19:48,white,1,"""white"": 1.0
",,,,appliances,0.3633,""""": 0.323
""walls"": 0.314
""appliances"": 0.363
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:31,3,1178726072,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/7/7/b/TRU1477668.jpg,,FALSE,3/10/17 22:54,3,1177861761,finalized,,,,,,TRU1477668,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||appliances||bathroom|||interiors|

1192030947,FALSE,finalized,3,3/28/17 20:07,white,1,"""white"": 1.0
""black"": 0.693
",bed,1,"""bed"": 1.0
""shelving"": 0.693
",furniture,1,"""furniture"": 1.0
""floor"": 0.369
""walls"": 0.369
""decor"": 0.369
",,0,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:35,3,1178726073,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/6/0/4/TRU1477669.jpg,,FALSE,3/10/17 22:52,3,1177861762,finalized,,,,,,TRU1477669,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030948,FALSE,finalized,3,3/28/17 20:04,white,1,"""white"": 1.0
""black"": 0.329
",bed,1,"""bed"": 1.0
""table"": 0.329
",furniture,1,"""furniture"": 1.0
""floor"": 0.354
""walls"": 0.354
""lighting"": 0.354
""decor"": 0.329
",,0,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:34,3,1178726074,finalized,without people,,,1,"""without people"": 1.0
